"","age_grp","region","future_decision_role","num_hh_vehicles","household_members_1","household_members_2","household_members_3","household_members_4","modes_used_1","modes_used_2","modes_used_3","modes_used_4","modes_used_5","modes_used_6","modes_used_7","modes_used_8","modes_used_9","modes_used_10","modes_used_11","modes_used_12","autonomous_aware","autonomous_att_1","autonomous_att_2","autonomous_att_3","autonomous_att_4","autonomous_att_5","autonomous_att_7","autonomous_att_8","autonomous_hhveh","autonomous_rideshare","autonomous_pooled","autonomous_pref","housing","income","gender","employment","student","education","license","drive_freq","transit_freq","tnc_freq","job_type","work_mode","work_distance","work_days","school_mode","school_distance","ethnicity","race_1","race_2","race_3","race_4","race_5","race_6","race_7"
"2049","2",2,2,1,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,1,3,2,2,3,3,2,2,1,3,4,"3","0",4,4,"3","0",1,0,1,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2050","3",6,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,2,2,4,1,1,1,1,1,2,2,1,"4","1",1,4,"4","0",1,0,0,1,"1",10,5,"6",0,"1",0,0,0,0,1,0,0
"2051","2",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,4,4,1,1,3,1,1,2,3,1,"1","1",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2052","1",2,1,1,2,1,1,2,"0","0","0","0","1","1","1","0","0","0","0","1","3",4,3,4,3,3,4,4,3,1,1,4,1,"3","1",1,1,"4","0",1,0,2,1,"1",22,3,"2",33,"0",0,0,0,0,1,0,0
"2053","3",2,1,1,0,0,0,1,"0","0","0","0","1","0","0","0","0","0","0","0","2",1,4,2,3,1,1,1,1,1,2,4,6,"2","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2054","3",2,3,4,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,4,1,4,1,1,1,1,1,2,1,1,"4","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2055","3",4,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,1,3,1,1,2,4,2,2,1,4,1,"4","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2056","3",5,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,2,1,4,1,1,1,1,1,1,3,1,"2","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2057","3",6,2,2,0,0,0,2,"0","0","1","0","0","0","0","0","0","0","0","0","2",3,3,4,2,1,1,2,2,3,2,1,1,"3","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2058","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,3,3,4,2,1,3,1,1,2,2,1,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2059","3",5,1,3,0,0,0,1,"0","0","0","0","0","0","1","0","0","0","0","0","2",1,3,1,3,1,1,1,1,1,2,2,8,"2","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",1,0,0,0,1,0,0
"2060","2",1,1,2,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,2,3,2,1,1,2,2,2,1,3,1,"1","1",2,4,"3","0",1,0,0,1,"1",3,5,"6",0,"1",1,0,0,0,1,0,0
"2061","3",6,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,3,3,1,1,3,1,1,1,4,4,"1","1",2,4,"4","0",1,0,0,1,"1",17,3,"6",0,"1",0,0,0,0,1,0,0
"2062","3",4,1,1,0,0,0,1,"0","0","0","0","0","0","0","1","0","0","0","0","1",2,3,2,3,2,1,2,2,1,3,3,4,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2063","2",4,1,1,0,0,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",3,2,2,4,2,1,3,1,1,1,3,1,"1","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2064","2",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,1,1,1,1,1,1,1,1,1,1,1,"5","1",1,4,"3","0",1,0,0,1,"1",28,3,"6",0,"1",0,0,0,0,1,0,0
"2065","3",2,1,1,0,0,0,1,"0","0","0","0","0","1","1","0","0","0","0","0","3",3,3,3,1,2,1,3,2,2,4,2,1,"4","0",2,4,"4","0",1,0,0,1,"1",17,1,"6",0,"1",0,0,0,0,1,0,0
"2066","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,2,1,1,3,3,3,2,2,4,3,1,"3","1",1,4,"4","0",1,0,0,1,"1",5,5,"6",0,"1",0,1,0,0,0,0,0
"2067","2",1,2,2,0,0,0,2,"0","0","0","1","0","0","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,1,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2068","3",4,1,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,3,3,2,2,2,3,2,2,3,3,1,"3","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2069","3",2,3,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,2,3,2,2,2,1,2,2,3,1,"5","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2070","3",5,3,3,0,0,0,2,"0","1","1","0","1","0","1","1","0","0","0","0","2",4,3,4,1,4,4,4,3,3,4,4,1,"4","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2071","2",2,1,2,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,1,1,1,1,1,1,1,1,2,2,1,"2","1",1,4,"2","0",1,0,0,1,"1",2,5,"6",0,"1",0,0,0,0,1,0,0
"2072","3",4,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,3,3,3,3,3,1,2,1,3,1,"1","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2073","3",5,3,2,0,0,0,2,"0","0","0","0","1","1","1","0","0","0","0","0","2",2,4,3,4,1,1,2,1,1,1,2,1,"4","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2074","3",2,2,2,0,0,0,2,"0","0","0","0","1","1","0","0","0","0","0","0","2",3,3,3,3,2,2,2,2,2,2,3,1,"4","0",4,2,"3","0",1,0,0,5,"6",0,0,"2",10,"1",0,0,0,0,1,0,0
"2075","2",4,1,3,0,0,0,4,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,3,1,4,1,1,1,1,2,1,1,1,"3","0",1,4,"3","0",1,0,0,1,"5",11,4,"6",0,"1",0,0,0,0,1,0,0
"2076","2",2,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,2,3,"2","1",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,0,1,0
"2077","3",6,1,1,0,1,0,1,"0","0","1","1","0","1","1","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,2,6,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"2078","3",4,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,3,1,"2","1",1,4,"3","0",1,7,0,1,"1",7,5,"6",0,"1",0,0,0,0,1,0,0
"2080","3",2,2,4,0,0,0,3,"0","0","1","0","0","1","0","0","0","0","0","0","1",1,4,1,4,1,1,2,1,1,1,2,1,"4","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2081","2",6,1,1,0,0,0,1,"0","0","0","0","1","1","0","0","0","0","0","0","3",2,3,3,2,1,1,1,1,1,1,4,1,"2","1",1,4,"4","0",1,0,0,1,"1",8,5,"6",0,"1",0,0,0,0,0,0,1
"2082","3",5,1,2,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,3,3,2,1,1,2,2,1,1,3,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2083","3",5,2,1,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,3,3,3,1,2,2,2,2,2,3,1,"3","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2084","3",2,3,1,0,0,0,2,"0","0","1","0","1","0","1","0","0","0","0","0","2",3,1,3,3,3,1,2,2,2,2,2,1,"5","1",4,4,"4","0",1,0,5,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2085","2",3,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,2,2,2,1,1,2,2,2,4,1,"4","0",1,4,"2","0",1,0,0,1,"1",16,5,"6",0,"1",0,0,0,0,1,0,0
"2086","3",6,2,1,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,2,3,3,1,1,3,2,2,1,4,1,"2","1",5,4,"4","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2087","3",2,1,1,0,0,0,1,"0","0","0","0","0","1","1","1","0","0","0","0","1",3,2,3,3,3,1,1,1,2,2,2,2,"2","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2088","1",1,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,3,2,2,1,2,2,2,2,3,1,"3","1",1,4,"2","0",1,0,0,1,"1",3,3,"6",0,"1",0,0,0,0,1,0,0
"2089","3",6,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,3,1,1,1,1,1,1,1,1,1,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2090","2",5,1,3,0,0,0,2,"0","0","1","1","0","0","0","0","0","1","0","1","1",2,2,2,2,3,1,3,1,1,2,1,1,"4","1",1,4,"3","0",1,0,0,1,"1",20,5,"6",0,"1",0,0,0,0,1,0,0
"2091","2",4,1,2,0,0,0,2,"0","1","1","1","0","0","1","1","1","0","0","0","3",4,3,4,1,4,4,4,3,3,3,4,1,"3","0",1,4,"3","0",2,1,1,1,"3",15,5,"6",0,"1",0,0,0,0,1,0,0
"2092","2",5,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,1,6,"4","1",5,4,"4","0",1,0,0,2,"1",90,4,"6",0,"1",0,0,0,0,1,0,0
"2093","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",1,3,1,4,1,1,1,1,1,1,4,1,"2","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2094","3",3,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,1,2,3,1,1,3,2,1,2,2,1,"3","1",2,4,"3","0",1,0,0,1,"1",3,3,"6",0,"0",0,0,0,0,1,0,0
"2095","3",6,3,1,0,0,0,2,"0","0","0","0","1","1","1","0","0","0","0","0","2",3,3,3,2,1,1,3,2,2,4,2,1,"4","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2096","2",2,1,1,0,0,0,1,"0","1","0","0","0","0","1","1","0","0","0","0","2",3,2,2,1,1,1,3,2,3,2,2,1,"3","0",1,4,"3","0",1,0,1,1,"2",8,5,"6",0,"1",0,0,0,0,1,0,0
"2097","2",5,1,1,0,0,0,1,"0","0","1","0","0","0","1","1","0","0","0","0","2",2,2,2,2,1,1,1,2,2,4,3,2,"3","1",1,4,"3","0",1,0,0,1,"1",10,4,"6",0,"1",0,0,0,0,1,0,0
"2098","1",2,3,2,0,0,0,2,"0","0","0","0","0","1","1","1","0","0","0","0","2",4,2,3,1,3,1,3,2,2,1,4,1,"4","1",1,4,"3","0",1,0,0,1,"1",2,5,"6",0,"1",0,1,0,0,0,0,0
"2099","1",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,2,2,3,3,3,2,3,2,2,3,4,"3","1",1,4,"4","0",2,0,0,2,"2",30,5,"6",0,"0",0,0,0,0,1,0,0
"2100","3",4,1,1,0,0,0,1,"0","0","1","1","0","1","0","0","0","0","0","0","2",3,4,3,3,2,2,3,2,2,2,3,1,"2","1",2,4,"3","0",1,0,0,2,"1",10,3,"6",0,"1",0,0,0,0,1,0,0
"2101","3",6,2,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,1,1,1,1,1,1,1,2,1,"3","1",4,4,"4","0",1,6,0,5,"6",0,0,"6",0,"0",0,0,0,0,1,0,0
"2102","3",6,1,2,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,2,3,1,1,2,2,2,2,3,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2103","2",2,2,2,0,0,1,2,"0","0","0","0","0","0","1","1","0","0","0","0","1",3,2,3,2,3,3,3,2,2,2,3,2,"3","1",1,1,"3","0",2,1,1,1,"2",20,4,"2",10,"1",0,0,0,0,1,0,0
"2104","1",3,1,1,0,0,0,1,"0","1","0","1","0","0","0","0","0","0","0","0","1",3,3,3,2,2,1,1,2,2,3,3,1,"1","1",2,3,"4","0",1,4,0,1,"1",10,5,"6",0,"0",0,0,0,0,1,0,0
"2105","2",2,1,1,0,0,0,1,"0","0","0","0","1","1","0","0","0","0","0","0","1",2,3,2,4,2,2,2,1,1,3,2,5,"5","1",2,4,"4","0",1,0,0,2,"1",25,5,"6",0,"1",0,0,0,0,1,0,0
"2106","1",4,3,4,0,0,0,4,"0","0","0","0","0","0","1","1","0","0","0","0","2",3,3,3,2,2,2,3,2,2,2,2,1,"4","1",2,1,"3","0",1,0,0,2,"1",5,4,"1",10,"0",0,0,0,0,1,0,0
"2107","3",5,1,1,0,0,0,1,"0","1","1","0","0","0","0","0","0","0","0","0","2",2,4,2,3,1,1,1,1,1,1,2,6,"2","0",1,4,"4","0",2,10,0,1,"4",1,5,"6",0,"1",0,0,0,0,1,0,0
"2108","2",4,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",2,2,1,3,1,2,3,2,1,3,3,5,"3","0",1,4,"3","0",1,0,0,1,"1",16,5,"6",0,"1",0,0,0,0,1,0,0
"2109","3",2,1,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",2,3,3,2,1,1,2,2,2,1,4,2,"3","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2110","1",2,2,3,0,0,0,3,"0","0","1","1","0","1","1","1","0","0","1","0","1",4,2,4,1,4,3,4,2,2,1,4,1,"3","1",1,4,"3","0",1,0,2,1,"2",30,4,"6",0,"1",0,1,0,0,0,0,0
"2111","2",3,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,1,3,1,1,3,1,1,1,1,1,"2","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2112","3",5,2,5,0,0,0,6,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,2,1,3,1,1,1,1,1,1,2,1,"4","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"2113","2",5,1,1,0,0,0,1,"0","0","1","0","1","1","1","1","0","0","0","0","1",1,2,1,3,1,1,1,1,1,3,3,6,"2","0",1,4,"4","0",1,0,0,1,"1",10,6,"6",0,"1",0,0,0,0,1,0,0
"2115","2",1,3,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,3,1,"2","1",2,4,"3","0",1,0,0,1,"3",1,5,"6",0,"1",0,0,0,0,1,0,0
"2117","2",3,1,2,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","1","0","1",2,3,3,2,3,3,3,1,1,2,1,1,"2","0",1,4,"3","0",1,0,0,1,"1",12,5,"6",0,"0",0,0,0,0,0,1,0
"2118","3",5,1,1,0,0,0,1,"0","0","1","0","0","0","0","0","0","0","0","0","2",3,1,4,1,1,3,3,2,2,4,4,2,"3","1",2,4,"4","0",1,0,0,1,"1",6.5,3,"6",0,"1",0,0,0,0,1,0,0
"2119","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,2,3,2,1,3,2,2,2,3,3,1,"1","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2120","3",2,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,1,3,1,1,1,1,1,1,2,1,"3","0",4,4,"4","0",2,0,1,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2121","3",5,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,1,2,2,3,2,2,2,3,1,"3","1",2,4,"4","0",1,0,0,1,"1",5,2,"6",0,"1",0,0,0,0,1,0,0
"2122","3",2,2,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,2,1,"3","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2123","2",5,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,2,2,2,2,2,3,3,2,1,1,"2","0",1,4,"3","0",1,1,1,4,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"2124","1",2,3,2,0,0,0,2,"0","1","0","0","0","1","1","0","0","0","0","0","1",3,2,3,3,3,2,3,1,1,2,2,1,"2","1",5,4,"2","0",1,0,0,3,"6",0,0,"6",0,"0",0,0,1,0,0,0,0
"2125","2",3,3,5,0,0,0,4,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,2,2,3,3,2,2,3,3,1,"3","0",2,4,"3","0",1,0,0,1,"1",2,1,"6",0,"1",0,0,0,0,1,0,0
"2126","1",5,3,3,0,0,0,3,"0","1","1","0","0","0","1","1","0","0","0","0","2",2,3,3,2,2,1,3,1,2,2,2,1,"3","1",4,1,"3","0",3,2,0,5,"6",0,0,"3",0.2,"1",0,1,0,0,0,0,0
"2128","2",2,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,3,3,3,2,1,1,1,1,1,3,3,"3","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2129","1",1,2,3,0,0,0,3,"1","0","0","0","0","0","0","0","0","0","0","0","1",4,3,4,2,3,1,4,2,2,2,3,1,"2","0",2,4,"2","0",1,0,0,2,"1",1,5,"6",0,"0",0,0,0,0,0,0,1
"2130","2",4,3,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,2,3,2,1,2,1,1,1,3,3,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2131","3",2,1,1,0,0,0,1,"0","1","0","0","1","0","0","0","0","0","0","0","1",2,2,2,2,2,2,2,1,1,2,1,5,"1","1",4,4,"3","0",2,6,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"2132","3",2,3,3,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,1,1,"2","1",2,4,"3","0",1,0,0,2,"1",5,1,"6",0,"1",0,0,0,0,1,0,0
"2133","3",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,4,3,3,1,1,1,1,1,3,2,6,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"2134","2",3,1,1,0,0,2,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,2,3,3,1,2,3,1,1,3,2,1,"2","1",1,4,"3","0",1,0,0,1,"1",7,5,"6",0,"0",0,0,0,0,1,0,0
"2135","3",2,2,3,0,0,0,3,"0","1","0","1","1","1","1","1","0","0","0","0","2",4,3,3,1,2,1,4,3,2,4,3,1,"3","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2136","2",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,4,1,4,1,1,1,1,1,1,3,1,"4","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2137","3",2,1,2,0,0,0,2,"0","0","1","0","0","0","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,2,1,"4","0",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,1,0,0
"2138","3",5,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,2,2,2,2,3,3,2,2,3,2,2,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2139","2",2,1,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",4,1,3,1,3,2,4,3,3,2,1,1,"4","0",1,4,"3","0",2,0,0,1,"5",40,1,"6",0,"1",0,0,0,0,0,0,1
"2140","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,2,2,2,2,2,2,2,2,2,3,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2141","1",5,1,2,0,0,0,1,"0","0","1","0","0","0","1","1","0","0","0","0","2",2,3,2,3,2,2,2,1,1,2,3,1,"3","0",1,4,"3","0",1,6,2,2,"4",40,3,"6",0,"1",0,0,0,0,1,0,0
"2142","3",5,3,2,0,0,0,2,"0","0","0","0","1","0","1","0","0","0","0","0","2",2,2,2,1,1,1,3,2,2,2,2,1,"5","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2144","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,3,2,2,"4","0",5,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2145","3",3,3,1,0,0,0,2,"0","1","0","0","0","1","0","0","0","0","0","0","2",3,1,4,2,3,2,3,2,2,3,3,1,"2","1",4,4,"3","0",2,1,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,1,0
"2146","2",5,2,2,0,0,0,2,"0","0","1","0","0","1","1","0","0","0","0","0","2",2,4,1,4,1,1,1,1,1,2,1,2,"2","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"2147","2",5,1,1,0,0,0,1,"1","1","1","0","0","0","1","0","0","0","0","0","3",4,1,4,1,3,1,3,3,2,3,2,4,"4","0",1,4,"3","0",2,5,4,1,"4",45,5,"6",0,"1",0,0,0,0,1,0,0
"2148","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,3,3,4,2,2,3,1,1,1,3,1,"2","0",5,4,"2","0",1,0,0,2,"1",15,4,"6",0,"1",0,1,0,0,0,0,0
"2149","1",3,2,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","3",4,2,4,1,4,4,4,2,2,3,1,1,"4","1",1,4,"4","0",1,0,1,1,"1",45,4,"6",0,"1",0,0,0,0,1,0,0
"2150","3",5,1,2,0,0,0,2,"0","1","0","0","0","0","1","1","0","0","0","0","2",3,4,3,2,3,2,3,1,2,3,2,1,"3","0",4,4,"3","1",5,0,1,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2151","2",2,3,2,0,1,0,2,"0","0","0","0","1","1","1","1","0","0","0","0","2",3,4,3,2,3,1,3,2,2,2,3,4,"2","1",4,2,"4","0",1,0,0,5,"6",0,0,"5",45,"1",0,0,0,0,0,0,1
"2152","2",2,3,5,0,0,0,4,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,2,1,1,1,1,4,1,2,3,2,1,"4","0",1,4,"3","0",1,0,0,1,"2",32,5,"6",0,"1",0,1,0,0,0,0,0
"2153","2",5,1,1,1,1,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,4,1,3,3,1,2,2,2,2,4,"1","1",2,4,"2","0",1,1,5,2,"1",8,3,"6",0,"0",0,0,0,0,0,1,0
"2154","1",2,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,1,4,1,3,2,4,3,2,3,3,5,"2","1",1,4,"2","0",1,0,0,2,"1",2,4,"6",0,"1",0,0,0,0,1,0,0
"2155","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,2,3,2,3,3,3,1,3,2,3,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2156","1",2,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",4,3,4,1,4,4,3,3,2,4,4,3,"2","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"2157","3",1,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,1,3,1,1,1,1,1,1,2,1,"1","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2158","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,3,1,3,1,1,1,1,1,1,2,2,"2","1",1,4,"3","0",1,0,0,1,"1",2,5,"6",0,"1",0,0,0,0,1,0,0
"2159","2",5,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,4,3,2,3,2,3,2,2,2,2,1,"2","0",1,4,"3","0",1,0,0,1,"1",15,5,"6",0,"1",0,1,0,0,0,0,0
"2160","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,3,3,1,1,3,1,1,1,3,6,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,1,0,0
"2161","3",3,1,1,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",2,1,3,2,2,1,3,2,2,2,2,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2162","3",5,1,2,0,0,0,1,"0","0","1","0","1","0","1","1","0","0","0","0","1",1,4,1,1,1,1,1,1,1,1,2,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"2163","2",5,2,4,0,0,0,2,"0","0","1","0","1","1","1","1","0","0","0","0","1",2,3,2,3,2,3,3,2,2,3,2,1,"5","0",5,4,"2","0",1,0,1,2,"1",20,3,"6",0,"1",0,0,0,0,1,0,0
"2164","2",2,3,2,0,0,0,2,"0","0","1","1","0","0","1","0","0","0","0","0","2",3,2,3,1,3,2,3,2,2,3,2,1,"4","1",1,4,"4","0",1,0,0,1,"1",40,5,"6",0,"1",0,0,0,0,1,0,0
